submission_id,hhid,round,enum_id,start_time,end_time,duration_minutes,consent,refusal,gps_accuracy,module_missing_count,dont_know_count
SUB00928,HH00928,followup,EN04,2026-04-05 09:18:00,2026-04-05 10:23:00,27.2,1,0,19.9,0,0
SUB00929,HH00929,followup,EN05,2026-03-10 09:19:00,2026-03-10 10:59:00,43.4,1,0,13.8,0,2
SUB00930,HH00930,followup,EN03,2026-03-09 09:46:00,2026-03-09 10:40:00,13.7,1,0,21.1,0,0
SUB00931,HH00931,followup,EN03,2026-03-26 09:21:00,2026-03-26 10:32:00,13.0,1,0,14.8,0,2
SUB00932,HH00932,followup,EN11,2026-03-06 09:47:00,2026-03-06 10:32:00,36.7,0,0,12.3,1,3
SUB00933,HH00933,followup,EN15,2026-03-16 09:01:00,2026-03-16 10:15:00,48.0,1,0,37.2,0,1
SUB00934,HH00934,followup,EN12,2026-03-24 09:16:00,2026-03-24 10:31:00,30.8,1,0,27.9,0,1
SUB00935,HH00935,followup,EN12,2026-04-03 09:01:00,2026-04-03 10:26:00,29.2,0,1,5.7,0,0
SUB00936,HH00936,followup,EN01,2026-03-20 09:16:00,2026-03-20 10:52:00,33.9,1,0,21.2,0,0
SUB00937,HH00937,followup,EN10,2026-03-23 09:43:00,2026-03-23 10:11:00,37.5,1,0,17.1,0,1
SUB00938,HH00938,followup,EN13,2026-03-01 09:25:00,2026-03-01 10:40:00,50.2,1,0,23.5,1,3
SUB00939,HH00939,followup,EN16,2026-03-05 09:55:00,2026-03-05 10:04:00,45.4,1,0,22.4,0,0
SUB00940,HH00940,followup,EN16,2026-04-05 09:43:00,2026-04-05 10:22:00,53.1,1,0,6.3,0,2
SUB00941,HH00941,followup,EN05,2026-04-13 09:45:00,2026-04-13 10:33:00,28.5,1,0,14.7,0,1
SUB00942,HH00942,followup,EN07,2026-04-07 09:46:00,2026-04-07 10:08:00,40.2,1,0,15.3,0,1
SUB00943,HH00943,followup,EN15,2026-04-02 09:35:00,2026-04-02 10:15:00,36.9,1,0,52.0,0,3
SUB00944,HH00944,followup,EN07,2026-03-08 09:39:00,2026-03-08 10:56:00,45.7,1,0,14.2,0,0
SUB00945,HH00945,followup,EN11,2026-03-18 09:42:00,2026-03-18 10:48:00,37.1,0,1,7.3,0,4
SUB00946,HH00946,followup,EN07,2026-03-19 09:43:00,2026-03-19 10:37:00,49.9,1,0,7.6,0,1
SUB00947,HH00947,followup,EN02,2026-03-08 09:05:00,2026-03-08 10:30:00,39.4,1,0,12.7,0,1
SUB00948,HH00948,followup,EN09,2026-04-12 09:44:00,2026-04-12 10:36:00,29.2,1,0,24.8,0,1
SUB00949,HH00949,followup,EN13,2026-03-14 09:04:00,2026-03-14 10:05:00,26.9,1,0,5.7,0,0
SUB00950,HH00950,followup,EN12,2026-04-01 09:29:00,2026-04-01 10:19:00,46.3,1,0,11.2,0,0
SUB00951,HH00951,followup,EN15,2026-03-05 09:54:00,2026-03-05 10:23:00,46.0,1,0,13.5,0,1
SUB00952,HH00952,followup,EN04,2026-03-03 09:45:00,2026-03-03 10:02:00,41.7,0,0,16.9,0,0
SUB00953,HH00953,followup,EN02,2026-03-22 09:15:00,2026-03-22 10:11:00,46.6,1,0,13.9,0,2
SUB00954,HH00954,followup,EN15,2026-03-11 09:21:00,2026-03-11 10:31:00,32.1,0,0,3.9,1,1
SUB00955,HH00955,followup,EN13,2026-04-14 09:45:00,2026-04-14 10:57:00,51.4,1,0,15.7,0,0
SUB00956,HH00956,followup,EN02,2026-04-11 09:07:00,2026-04-11 10:40:00,36.4,1,0,14.0,1,1
SUB00957,HH00957,followup,EN05,2026-04-06 09:38:00,2026-04-06 10:00:00,40.9,1,0,7.8,0,1
SUB00958,HH00958,followup,EN08,2026-03-24 09:58:00,2026-03-24 10:15:00,31.3,1,0,7.7,0,0
SUB00959,HH00959,followup,EN14,2026-03-13 09:20:00,2026-03-13 10:02:00,41.7,1,0,24.3,0,0
SUB00960,HH00960,followup,EN06,2026-03-22 09:44:00,2026-03-22 10:11:00,45.3,1,0,26.3,0,0
SUB00961,HH00961,followup,EN06,2026-04-02 09:52:00,2026-04-02 10:02:00,44.4,1,0,11.5,0,2
SUB00962,HH00962,followup,EN04,2026-04-14 09:52:00,2026-04-14 10:20:00,32.5,1,0,25.0,0,1
SUB00963,HH00963,followup,EN02,2026-04-12 09:17:00,2026-04-12 10:13:00,26.6,1,0,3,0,1
SUB00964,HH00964,followup,EN05,2026-04-05 09:57:00,2026-04-05 10:19:00,46.1,1,0,40.9,0,0
SUB00965,HH00965,followup,EN07,2026-03-25 09:30:00,2026-03-25 10:03:00,51.4,1,0,12.2,0,0
SUB00966,HH00966,followup,EN06,2026-04-07 09:50:00,2026-04-07 10:37:00,32.3,0,0,17.0,0,0
SUB00967,HH00967,followup,EN11,2026-03-03 09:04:00,2026-03-03 10:30:00,29.8,1,0,27.1,0,5
SUB00968,HH00968,followup,EN12,2026-03-26 09:06:00,2026-03-26 10:25:00,36.4,1,0,6.3,0,0
SUB00969,HH00969,followup,EN07,2026-03-13 09:32:00,2026-03-13 10:32:00,43.1,1,0,23.6,0,0
SUB00970,HH00970,followup,EN11,2026-04-03 09:11:00,2026-04-03 10:18:00,30.7,1,0,9.7,0,3
SUB00971,HH00971,followup,EN11,2026-04-11 09:47:00,2026-04-11 10:44:00,34.6,1,0,14.6,0,2
SUB00972,HH00972,followup,EN02,2026-04-10 09:27:00,2026-04-10 10:13:00,36.2,1,0,24.7,0,1
SUB00973,HH00973,followup,EN06,2026-03-20 09:13:00,2026-03-20 10:18:00,51.8,1,0,22.2,0,2
SUB00974,HH00974,followup,EN14,2026-04-08 09:09:00,2026-04-08 10:57:00,41.2,1,0,24.7,0,0
SUB00975,HH00975,followup,EN08,2026-03-24 09:39:00,2026-03-24 10:11:00,30.8,1,0,25.1,0,0
SUB00976,HH00976,followup,EN15,2026-04-04 09:32:00,2026-04-04 10:28:00,35.6,1,0,31.5,0,1
SUB00977,HH00977,followup,EN10,2026-03-25 09:18:00,2026-03-25 10:28:00,21.8,1,0,13.0,1,0
SUB00978,HH00978,followup,EN16,2026-04-04 09:00:00,2026-04-04 10:39:00,66.6,1,0,26.2,0,0
SUB00979,HH00979,followup,EN04,2026-04-01 09:42:00,2026-04-01 10:27:00,49.5,1,0,12.4,0,0
SUB00980,HH00980,followup,EN14,2026-03-23 09:20:00,2026-03-23 10:32:00,34.2,1,0,10.6,0,0
SUB00981,HH00981,followup,EN14,2026-03-29 09:26:00,2026-03-29 10:18:00,58.0,1,0,22.7,0,1
SUB00982,HH00982,followup,EN02,2026-03-09 09:54:00,2026-03-09 10:18:00,47.9,1,0,34.0,1,2
SUB00983,HH00983,followup,EN16,2026-04-07 09:12:00,2026-04-07 10:51:00,21.9,1,0,14.7,0,2
SUB00984,HH00984,followup,EN16,2026-03-03 09:32:00,2026-03-03 10:35:00,45.6,1,0,30.7,0,0
SUB00985,HH00985,followup,EN03,2026-04-12 09:58:00,2026-04-12 10:03:00,20.6,1,0,23.6,0,0
SUB00986,HH00986,followup,EN15,2026-04-04 09:55:00,2026-04-04 10:30:00,31.1,1,0,13.4,0,1
SUB00987,HH00987,followup,EN03,2026-03-03 09:41:00,2026-03-03 10:25:00,10.6,1,0,19.5,0,1
SUB00988,HH00988,followup,EN10,2026-04-04 09:31:00,2026-04-04 10:25:00,22.1,1,0,19.8,0,3
SUB00989,HH00989,followup,EN10,2026-04-02 09:12:00,2026-04-02 10:59:00,44.4,0,0,19.7,0,0
SUB00990,HH00990,followup,EN10,2026-03-17 09:51:00,2026-03-17 10:41:00,40.7,1,0,17.9,0,0
SUB00991,HH00991,followup,EN03,2026-03-06 09:34:00,2026-03-06 10:23:00,19.0,0,0,13.4,0,0
SUB00992,HH00992,followup,EN09,2026-03-27 09:08:00,2026-03-27 10:06:00,37.1,1,0,13.1,0,1
SUB00993,HH00993,followup,EN02,2026-03-01 09:20:00,2026-03-01 10:54:00,34.2,1,0,22.2,0,0
SUB00994,HH00994,followup,EN06,2026-03-27 09:29:00,2026-03-27 10:01:00,31.8,1,0,4.8,0,0
SUB00995,HH00995,followup,EN11,2026-03-30 09:18:00,2026-03-30 10:13:00,35.4,1,0,15.1,0,4
SUB00996,HH00996,followup,EN07,2026-04-13 09:28:00,2026-04-13 10:49:00,50.0,1,0,12.8,0,1
SUB00997,HH00997,followup,EN11,2026-03-29 09:15:00,2026-03-29 10:21:00,36.9,1,0,21.1,0,4
SUB00998,HH00998,followup,EN12,2026-03-08 09:07:00,2026-03-08 10:16:00,37.0,1,0,11.7,0,1
SUB00999,HH00999,followup,EN10,2026-03-21 09:32:00,2026-03-21 10:04:00,52.3,1,0,3,0,2
SUB01000,HH01000,followup,EN08,2026-03-30 09:17:00,2026-03-30 10:19:00,35.5,1,0,20.6,0,1
SUB01001,HH01001,followup,EN04,2026-03-04 09:44:00,2026-03-04 10:37:00,22.9,1,0,26.0,0,2
SUB01002,HH01002,followup,EN06,2026-03-10 09:05:00,2026-03-10 10:41:00,41.5,1,0,21.2,0,0
SUB01003,HH01003,followup,EN16,2026-03-30 09:54:00,2026-03-30 10:17:00,31.6,1,0,3.2,0,2
SUB01004,HH01004,followup,EN07,2026-03-31 09:35:00,2026-03-31 10:45:00,29.5,1,0,34.5,0,0
SUB01005,HH01005,followup,EN11,2026-03-09 09:37:00,2026-03-09 10:02:00,31.5,1,0,12.0,0,4
SUB01006,HH01006,followup,EN12,2026-03-27 09:30:00,2026-03-27 10:17:00,47.6,1,0,24.6,0,2
SUB01007,HH01007,followup,EN16,2026-03-14 09:39:00,2026-03-14 10:30:00,37.7,1,0,17.7,0,1
SUB01008,HH01008,followup,EN14,2026-03-11 09:46:00,2026-03-11 10:09:00,36.7,1,0,26.9,0,0
SUB01009,HH01009,followup,EN05,2026-03-06 09:30:00,2026-03-06 10:03:00,29.6,1,0,22.8,0,1
SUB01010,HH01010,followup,EN13,2026-03-18 09:24:00,2026-03-18 10:25:00,31.9,1,0,5.8,0,1
SUB01011,HH01011,followup,EN03,2026-03-28 09:14:00,2026-03-28 10:32:00,14.3,1,0,14.4,0,1
SUB01012,HH01012,followup,EN12,2026-04-08 09:10:00,2026-04-08 10:24:00,33.5,1,0,4.8,0,1
SUB01013,HH01013,followup,EN04,2026-03-04 09:12:00,2026-03-04 10:10:00,47.2,1,0,22.7,0,1
SUB01014,HH01014,followup,EN02,2026-03-28 09:00:00,2026-03-28 10:59:00,45.0,1,0,36.0,0,1
SUB01015,HH01015,followup,EN08,2026-04-05 09:15:00,2026-04-05 10:11:00,47.1,1,0,3,0,0
SUB01016,HH01016,followup,EN04,2026-04-09 09:13:00,2026-04-09 10:47:00,21.9,1,0,18.8,0,1
SUB01017,HH01017,followup,EN09,2026-04-03 09:44:00,2026-04-03 10:29:00,17.8,1,0,12.6,1,1
SUB01018,HH01018,followup,EN07,2026-03-24 09:43:00,2026-03-24 10:29:00,43.1,1,0,11.4,0,1
SUB01019,HH01019,followup,EN09,2026-03-09 09:05:00,2026-03-09 10:13:00,35.0,1,0,17.3,0,0
SUB01020,HH01020,followup,EN01,2026-03-24 09:56:00,2026-03-24 10:02:00,41.8,1,0,18.1,0,0
SUB01021,HH01021,followup,EN16,2026-03-30 09:48:00,2026-03-30 10:50:00,54.4,1,0,26.9,0,0
SUB01022,HH01022,followup,EN07,2026-04-07 09:02:00,2026-04-07 10:34:00,22.8,1,0,31.3,0,2
SUB01023,HH01023,followup,EN04,2026-03-26 09:49:00,2026-03-26 10:18:00,39.0,1,0,3,0,2
SUB01024,HH01024,followup,EN04,2026-03-30 09:37:00,2026-03-30 10:36:00,42.5,1,0,3,0,0
SUB01025,HH01025,followup,EN11,2026-03-31 09:22:00,2026-03-31 10:53:00,30.6,1,0,3,0,4
SUB01026,HH01026,followup,EN09,2026-03-31 09:52:00,2026-03-31 10:31:00,35.0,1,0,9.7,0,0
SUB01027,HH01027,followup,EN08,2026-03-15 09:59:00,2026-03-15 10:27:00,44.7,1,0,4.2,0,1
SUB01028,HH01028,followup,EN08,2026-03-27 09:25:00,2026-03-27 10:38:00,40.3,1,0,19.9,0,3
SUB01029,HH01029,followup,EN06,2026-04-01 09:15:00,2026-04-01 10:46:00,34.2,1,0,18.7,0,2
SUB01030,HH01030,followup,EN14,2026-04-03 09:38:00,2026-04-03 10:29:00,28.4,1,0,16.1,0,0
SUB01031,HH01031,followup,EN04,2026-04-13 09:32:00,2026-04-13 10:06:00,45.1,1,0,19.0,0,0
SUB01032,HH01032,followup,EN11,2026-03-10 09:57:00,2026-03-10 10:40:00,12.3,1,0,27.9,0,4
SUB01033,HH01033,followup,EN10,2026-03-15 09:21:00,2026-03-15 10:46:00,38.0,1,0,17.0,0,1
SUB01034,HH01034,followup,EN02,2026-03-17 09:25:00,2026-03-17 10:31:00,21.7,1,0,37.0,0,2
SUB01035,HH01035,followup,EN02,2026-04-12 09:47:00,2026-04-12 10:30:00,20.0,1,0,25.7,0,1
SUB01036,HH01036,followup,EN11,2026-04-05 09:59:00,2026-04-05 10:00:00,31.8,1,0,36.7,0,3
SUB01037,HH01037,followup,EN09,2026-03-16 09:21:00,2026-03-16 10:58:00,36.2,1,0,23.7,0,1
SUB01038,HH01038,followup,EN08,2026-04-01 09:39:00,2026-04-01 10:21:00,39.5,1,0,23.3,0,1
SUB01039,HH01039,followup,EN07,2026-04-09 09:25:00,2026-04-09 10:56:00,31.4,1,0,9.0,0,2
SUB01040,HH01040,followup,EN01,2026-03-18 09:16:00,2026-03-18 10:05:00,31.9,1,0,15.5,0,0
SUB01041,HH01041,followup,EN02,2026-03-30 09:39:00,2026-03-30 10:30:00,42.4,1,0,28.1,0,0
SUB01042,HH01042,followup,EN07,2026-04-10 09:00:00,2026-04-10 10:28:00,35.3,1,0,18.0,0,1
SUB01043,HH01043,followup,EN13,2026-03-03 09:22:00,2026-03-03 10:13:00,37.3,1,0,31.5,0,0
SUB01044,HH01044,followup,EN11,2026-04-14 09:31:00,2026-04-14 10:55:00,39.3,1,0,14.5,0,4
SUB01045,HH01045,followup,EN15,2026-03-18 09:21:00,2026-03-18 10:28:00,41.0,1,0,11.8,0,1
SUB01046,HH01046,followup,EN10,2026-03-05 09:56:00,2026-03-05 10:58:00,39.2,1,0,25.8,0,1
SUB01047,HH01047,followup,EN06,2026-03-05 09:12:00,2026-03-05 10:04:00,43.8,1,0,7.5,0,1
SUB01048,HH01048,followup,EN13,2026-03-08 09:31:00,2026-03-08 10:22:00,32.1,1,0,9.0,0,1
SUB01049,HH01049,followup,EN06,2026-03-28 09:14:00,2026-03-28 10:32:00,26.5,0,0,6.8,0,1
SUB01050,HH01050,followup,EN16,2026-04-11 09:11:00,2026-04-11 10:32:00,41.8,1,0,20.3,0,2
SUB01051,HH01051,followup,EN02,2026-03-15 09:27:00,2026-03-15 10:51:00,36.2,1,0,20.1,0,1
SUB01052,HH01052,followup,EN02,2026-03-26 09:57:00,2026-03-26 10:12:00,37.3,1,0,12.6,0,1
SUB01053,HH01053,followup,EN06,2026-03-07 09:18:00,2026-03-07 10:09:00,30.7,1,0,18.0,0,0
SUB01054,HH01054,followup,EN04,2026-03-14 09:27:00,2026-03-14 10:45:00,50.9,0,0,20.2,0,2
SUB01055,HH01055,followup,EN02,2026-03-18 09:11:00,2026-03-18 10:39:00,41.4,1,0,13.0,0,0
SUB01056,HH01056,followup,EN13,2026-03-10 09:31:00,2026-03-10 10:43:00,25.3,1,0,24.5,0,0
SUB01057,HH01057,followup,EN14,2026-03-04 09:14:00,2026-03-04 10:23:00,40.4,1,0,5.2,0,1
SUB01058,HH01058,followup,EN11,2026-03-02 09:37:00,2026-03-02 10:14:00,42.5,1,0,25.0,0,2
SUB01059,HH01059,followup,EN07,2026-03-19 09:51:00,2026-03-19 10:44:00,48.3,1,0,23.9,0,1
SUB01060,HH01060,followup,EN05,2026-03-31 09:48:00,2026-03-31 10:34:00,40.0,1,0,17.8,0,0
SUB01061,HH01061,followup,EN16,2026-03-17 09:55:00,2026-03-17 10:55:00,23.0,1,0,8.5,0,2
SUB01062,HH01062,followup,EN03,2026-04-08 09:31:00,2026-04-08 10:10:00,18.0,1,0,19.9,0,2
SUB01063,HH01063,followup,EN05,2026-03-19 09:54:00,2026-03-19 10:31:00,33.9,1,0,9.7,0,0
SUB01064,HH01064,followup,EN01,2026-03-16 09:59:00,2026-03-16 10:03:00,26.6,1,0,15.9,0,0
SUB01065,HH01065,followup,EN02,2026-03-02 09:24:00,2026-03-02 10:30:00,40.4,1,0,8.6,0,0
SUB01066,HH01066,followup,EN07,2026-04-14 09:52:00,2026-04-14 10:19:00,36.9,1,0,31.5,0,2
SUB01067,HH01067,followup,EN16,2026-04-11 09:44:00,2026-04-11 10:27:00,46.2,1,0,22.7,0,0
SUB01068,HH01068,followup,EN04,2026-03-19 09:21:00,2026-03-19 10:54:00,30.2,1,0,12.8,0,1
SUB01069,HH01069,followup,EN03,2026-03-02 09:45:00,2026-03-02 10:11:00,20.4,1,0,31.9,0,0
SUB01070,HH01070,followup,EN02,2026-03-22 09:41:00,2026-03-22 10:23:00,37.9,1,0,15.4,0,3
SUB01071,HH01071,followup,EN03,2026-03-17 09:27:00,2026-03-17 10:22:00,26.5,1,0,3,0,1
SUB01072,HH01072,followup,EN09,2026-03-18 09:05:00,2026-03-18 10:18:00,36.2,1,0,19.8,0,0
SUB01073,HH01073,followup,EN08,2026-04-07 09:51:00,2026-04-07 10:58:00,47.2,1,0,8.4,0,3
SUB01074,HH01074,followup,EN06,2026-04-02 09:17:00,2026-04-02 10:41:00,23.8,1,0,15.1,0,1
SUB01075,HH01075,followup,EN03,2026-03-05 09:00:00,2026-03-05 10:40:00,21.9,1,0,14.4,0,0
SUB01076,HH01076,followup,EN05,2026-03-09 09:50:00,2026-03-09 10:46:00,34.0,1,0,32.0,0,2
SUB01077,HH01077,followup,EN05,2026-03-03 09:05:00,2026-03-03 10:51:00,36.2,1,0,6.5,0,1
SUB01078,HH01078,followup,EN04,2026-04-06 09:40:00,2026-04-06 10:04:00,45.5,0,0,21.5,0,1
SUB01079,HH01079,followup,EN05,2026-03-29 09:37:00,2026-03-29 10:13:00,36.1,1,0,23.4,0,1
SUB01080,HH01080,followup,EN08,2026-04-09 09:59:00,2026-04-09 10:51:00,53.5,1,0,18.6,0,1
SUB01081,HH01081,followup,EN03,2026-03-10 09:06:00,2026-03-10 10:17:00,17.6,1,0,3,0,0
SUB01082,HH01082,followup,EN06,2026-04-14 09:15:00,2026-04-14 10:34:00,29.0,1,0,19.2,0,1
SUB01083,HH01083,followup,EN09,2026-03-15 09:13:00,2026-03-15 10:48:00,26.9,1,0,19.8,0,0
SUB01084,HH01084,followup,EN11,2026-03-01 09:53:00,2026-03-01 10:34:00,34.4,1,0,33.4,0,3
SUB01085,HH01085,followup,EN15,2026-04-10 09:28:00,2026-04-10 10:43:00,49.4,1,0,31.4,0,0
SUB01086,HH01086,followup,EN08,2026-03-30 09:35:00,2026-03-30 10:58:00,25.3,1,0,18.3,0,2
SUB01087,HH01087,followup,EN04,2026-04-10 09:08:00,2026-04-10 10:33:00,54.5,1,0,5.3,0,0
SUB01088,HH01088,followup,EN03,2026-03-12 09:38:00,2026-03-12 10:40:00,19.1,1,0,28.3,0,2
SUB01089,HH01089,followup,EN04,2026-03-21 09:31:00,2026-03-21 10:50:00,47.7,1,0,21.1,0,2
SUB01090,HH01090,followup,EN16,2026-03-07 09:34:00,2026-03-07 10:38:00,35.0,1,0,3,0,1
SUB01091,HH01091,followup,EN15,2026-03-20 09:34:00,2026-03-20 10:52:00,31.5,1,0,7.3,0,2
SUB01092,HH01092,followup,EN16,2026-04-10 09:00:00,2026-04-10 10:05:00,32.2,1,0,34.3,1,0
SUB01093,HH01093,followup,EN03,2026-03-28 09:13:00,2026-03-28 10:23:00,23.8,1,0,22.9,0,1
SUB01094,HH01094,followup,EN14,2026-03-06 09:30:00,2026-03-06 10:18:00,39.5,1,0,11.1,0,1
SUB01095,HH01095,followup,EN14,2026-04-11 09:13:00,2026-04-11 10:00:00,35.4,1,0,3,0,0
SUB01096,HH01096,followup,EN14,2026-03-11 09:37:00,2026-03-11 10:35:00,27.4,0,1,3.4,0,2
SUB01097,HH01097,followup,EN05,2026-04-07 09:07:00,2026-04-07 10:50:00,49.5,1,0,15.7,0,0
SUB01098,HH01098,followup,EN06,2026-03-14 09:25:00,2026-03-14 10:32:00,31.7,1,0,16.4,0,0
SUB01099,HH01099,followup,EN02,2026-03-03 09:30:00,2026-03-03 10:20:00,36.2,1,0,36.2,0,1
SUB01100,HH01100,followup,EN01,2026-03-25 09:24:00,2026-03-25 10:52:00,31.4,1,0,22.1,0,0
SUB01101,HH01101,followup,EN16,2026-04-10 09:38:00,2026-04-10 10:46:00,25.3,1,0,30.7,0,2
SUB01102,HH01102,followup,EN09,2026-03-31 09:42:00,2026-03-31 10:18:00,40.1,1,0,24.1,0,2
SUB01103,HH01103,followup,EN14,2026-03-19 09:36:00,2026-03-19 10:23:00,27.4,0,0,37.0,0,3
SUB01104,HH01104,followup,EN03,2026-04-12 09:14:00,2026-04-12 10:02:00,21.8,1,0,10.0,0,0
SUB01105,HH01105,followup,EN04,2026-03-21 09:22:00,2026-03-21 10:47:00,34.2,1,0,21.8,0,0
SUB01106,HH01106,followup,EN05,2026-03-02 09:16:00,2026-03-02 10:46:00,49.2,1,0,13.8,0,1
SUB01107,HH01107,followup,EN10,2026-03-19 09:21:00,2026-03-19 10:31:00,50.6,1,0,18.8,0,1
SUB01108,HH01108,followup,EN11,2026-03-19 09:17:00,2026-03-19 10:02:00,55.2,1,0,11.1,0,5
SUB01109,HH01109,followup,EN12,2026-03-29 09:18:00,2026-03-29 10:13:00,45.0,1,0,30.3,0,1
SUB01110,HH01110,followup,EN07,2026-04-08 09:35:00,2026-04-08 10:14:00,43.7,1,0,17.1,0,2
SUB01111,HH01111,followup,EN05,2026-04-02 09:12:00,2026-04-02 10:41:00,40.6,1,0,28.5,0,3
SUB01112,HH01112,followup,EN13,2026-03-12 09:25:00,2026-03-12 10:31:00,18.9,1,0,18.1,0,1
SUB01113,HH01113,followup,EN03,2026-03-18 09:48:00,2026-03-18 10:46:00,21.6,1,0,6.0,0,0
SUB01114,HH01114,followup,EN01,2026-03-06 09:30:00,2026-03-06 10:11:00,36.5,0,0,22.9,0,0
SUB01115,HH01115,followup,EN15,2026-03-11 09:34:00,2026-03-11 10:10:00,37.5,1,0,14.7,0,1
SUB01116,HH01116,followup,EN01,2026-03-01 09:33:00,2026-03-01 10:59:00,37.4,1,0,20.9,1,0
SUB01117,HH01117,followup,EN02,2026-03-29 09:15:00,2026-03-29 10:04:00,36.1,1,0,13.9,0,2
SUB01118,HH01118,followup,EN06,2026-03-02 09:13:00,2026-03-02 10:22:00,24.2,1,0,19.9,0,0
SUB01119,HH01119,followup,EN10,2026-04-07 09:38:00,2026-04-07 10:56:00,52.9,1,0,3,0,1
SUB01120,HH01120,followup,EN06,2026-03-26 09:57:00,2026-03-26 10:33:00,34.0,1,0,3,0,2
SUB01121,HH01121,followup,EN13,2026-03-20 09:07:00,2026-03-20 10:35:00,35.8,1,0,21.5,0,0
SUB01122,HH01122,followup,EN12,2026-03-17 09:18:00,2026-03-17 10:38:00,24.9,1,0,16.9,0,0
SUB01123,HH01123,followup,EN09,2026-03-12 09:44:00,2026-03-12 10:17:00,12.6,1,0,17.7,0,1
SUB01124,HH01124,followup,EN01,2026-03-30 09:16:00,2026-03-30 10:30:00,38.3,1,0,25.2,0,0
SUB01125,HH01125,followup,EN16,2026-03-15 09:33:00,2026-03-15 10:45:00,27.5,1,0,24.9,1,1
SUB01126,HH01126,followup,EN15,2026-03-11 09:45:00,2026-03-11 10:58:00,41.1,1,0,8.2,0,2
SUB01127,HH01127,followup,EN13,2026-04-07 09:40:00,2026-04-07 10:03:00,40.8,0,0,21.5,0,0
SUB01128,HH01128,followup,EN06,2026-04-10 09:03:00,2026-04-10 10:39:00,45.1,1,0,5.1,0,0
SUB01129,HH01129,followup,EN13,2026-03-11 09:56:00,2026-03-11 10:54:00,52.9,1,0,8.7,0,0
SUB01130,HH01130,followup,EN03,2026-04-05 09:02:00,2026-04-05 10:25:00,6.0,1,0,10.9,0,1
SUB01131,HH01131,followup,EN11,2026-03-14 09:10:00,2026-03-14 10:58:00,39.2,1,0,31.3,0,4
SUB01132,HH01132,followup,EN03,2026-03-12 09:18:00,2026-03-12 10:08:00,18.4,1,0,18.4,0,0
SUB01133,HH01133,followup,EN11,2026-04-04 09:49:00,2026-04-04 10:41:00,55.2,1,0,17.9,0,4
SUB01134,HH01134,followup,EN04,2026-03-08 09:28:00,2026-03-08 10:03:00,42.0,1,0,4.1,0,0
SUB01135,HH01135,followup,EN11,2026-03-06 09:25:00,2026-03-06 10:09:00,36.4,0,0,27.3,1,4
SUB01136,HH01136,followup,EN06,2026-03-30 09:34:00,2026-03-30 10:35:00,32.4,1,0,16.0,0,0
SUB01137,HH01137,followup,EN08,2026-03-01 09:51:00,2026-03-01 10:18:00,41.9,1,0,22.8,0,2
SUB01138,HH01138,followup,EN08,2026-03-08 09:38:00,2026-03-08 10:08:00,45.3,1,0,7.3,0,0
SUB01139,HH01139,followup,EN04,2026-03-30 09:21:00,2026-03-30 10:33:00,28.2,1,0,9.7,0,1
SUB01140,HH01140,followup,EN08,2026-03-26 09:20:00,2026-03-26 10:55:00,33.6,1,0,17.0,0,0
SUB01141,HH01141,followup,EN14,2026-04-14 09:14:00,2026-04-14 10:55:00,40.2,1,0,29.6,0,1
SUB01142,HH01142,followup,EN04,2026-03-10 09:00:00,2026-03-10 10:14:00,37.7,1,0,17.8,0,1
SUB01143,HH01143,followup,EN14,2026-03-17 09:04:00,2026-03-17 10:42:00,24.2,1,0,21.2,0,0
SUB01144,HH01144,followup,EN11,2026-03-08 09:51:00,2026-03-08 10:01:00,32.4,1,0,6.3,0,4
SUB01145,HH01145,followup,EN12,2026-03-28 09:27:00,2026-03-28 10:09:00,42.8,1,0,13.6,0,1
SUB01146,HH01146,followup,EN02,2026-03-22 09:31:00,2026-03-22 10:29:00,42.4,1,0,26.2,0,0
SUB01147,HH01147,followup,EN03,2026-03-17 09:59:00,2026-03-17 10:18:00,16.2,1,0,26.2,0,0
SUB01148,HH01148,followup,EN03,2026-03-15 09:50:00,2026-03-15 10:30:00,12.9,1,0,27.1,0,1
SUB01149,HH01149,followup,EN08,2026-03-15 09:19:00,2026-03-15 10:18:00,39.3,1,0,14.5,1,0
SUB01150,HH01150,followup,EN12,2026-03-01 09:33:00,2026-03-01 10:08:00,33.9,1,0,13.7,0,0
SUB01151,HH01151,followup,EN14,2026-03-25 09:30:00,2026-03-25 10:00:00,16.2,1,0,17.4,0,1
SUB01152,HH01152,followup,EN05,2026-04-02 09:23:00,2026-04-02 10:40:00,47.5,1,0,14.3,0,1
SUB01153,HH01153,followup,EN07,2026-04-09 09:28:00,2026-04-09 10:11:00,57.6,1,0,34.2,0,0
SUB01154,HH01154,followup,EN04,2026-03-26 09:23:00,2026-03-26 10:07:00,27.9,1,0,14.1,0,1
SUB01155,HH01155,followup,EN06,2026-04-06 09:17:00,2026-04-06 10:47:00,26.8,1,0,22.3,0,2
SUB01156,HH01156,followup,EN07,2026-03-10 09:31:00,2026-03-10 10:34:00,23.9,1,0,28.1,0,1
SUB01157,HH01157,followup,EN08,2026-03-18 09:23:00,2026-03-18 10:40:00,39.4,1,0,14.8,0,1
SUB01158,HH01158,followup,EN03,2026-04-08 09:03:00,2026-04-08 10:39:00,13.4,1,0,23.4,0,0
SUB01159,HH01159,followup,EN09,2026-03-19 09:51:00,2026-03-19 10:35:00,29.5,1,0,9.8,0,1
