hhid,payment_cycle,scheduled_date,actual_date,provider,transfer_amount_expected,transfer_amount_paid,failed_payment,failure_reason
HH00111,2,2025-08-30,2025-09-13,MobileCash,65,65,0,
HH00111,3,2025-10-29,2025-11-02,MobileCash,65,65,0,
HH00111,4,2025-12-28,2026-01-06,MobileCash,65,65,0,
HH00112,1,2025-07-01,2025-07-05,LumoraPay,65,65,0,
HH00112,2,2025-08-30,2025-09-08,LumoraPay,65,65,0,
HH00112,3,2025-10-29,2025-10-31,LumoraPay,65,65,0,
HH00112,4,2025-12-28,2025-12-29,LumoraPay,65,65,0,
HH00113,1,2025-07-01,,MobileCash,0,0,0,
HH00113,2,2025-08-30,,MobileCash,0,0,0,
HH00113,3,2025-10-29,,MobileCash,0,0,0,
HH00113,4,2025-12-28,,MobileCash,0,0,0,
HH00114,1,2025-07-01,2025-07-06,LumoraPay,65,65,0,
HH00114,2,2025-08-30,2025-09-03,LumoraPay,65,65,0,
HH00114,3,2025-10-29,2025-11-03,LumoraPay,65,65,0,
HH00114,4,2025-12-28,,LumoraPay,65,0,1,inactive account
HH00115,1,2025-07-01,2025-07-02,MobileCash,65,65,0,
HH00115,2,2025-08-30,2025-09-09,MobileCash,65,65,0,
HH00115,3,2025-10-29,2025-11-02,MobileCash,65,65,0,
HH00115,4,2025-12-28,2026-01-03,MobileCash,65,65,0,
HH00116,1,2025-07-01,2025-07-07,MobileCash,65,65,0,
HH00116,2,2025-08-30,2025-09-04,MobileCash,65,65,0,
HH00116,3,2025-10-29,2025-11-06,MobileCash,65,65,0,
HH00116,4,2025-12-28,2026-01-01,MobileCash,65,65,0,
HH00117,1,2025-07-01,,MobileCash,0,0,0,
HH00117,2,2025-08-30,,MobileCash,0,0,0,
HH00117,3,2025-10-29,,MobileCash,0,0,0,
HH00117,4,2025-12-28,,MobileCash,0,0,0,
HH00118,1,2025-07-01,,MobileCash,0,0,0,
HH00118,2,2025-08-30,,MobileCash,0,0,0,
HH00118,3,2025-10-29,,MobileCash,0,0,0,
HH00118,4,2025-12-28,,MobileCash,0,0,0,
HH00119,1,2025-07-01,,LumoraPay,0,0,0,
HH00119,2,2025-08-30,,LumoraPay,0,0,0,
HH00119,3,2025-10-29,,LumoraPay,0,0,0,
HH00119,4,2025-12-28,2026-01-04,LumoraPay,0,65,0,
HH00120,1,2025-07-01,2025-07-05,LumoraPay,65,65,0,
HH00120,2,2025-08-30,2025-09-01,LumoraPay,65,65,0,
HH00120,3,2025-10-29,2025-10-29,LumoraPay,65,65,0,
HH00120,4,2025-12-28,2025-12-30,LumoraPay,65,65,0,
HH00121,1,2025-07-01,2025-07-02,LumoraPay,65,65,0,
HH00121,2,2025-08-30,2025-09-02,LumoraPay,65,65,0,
HH00121,3,2025-10-29,,LumoraPay,65,0,1,provider outage
HH00121,4,2025-12-28,2025-12-31,LumoraPay,65,65,0,
HH00122,1,2025-07-01,2025-07-08,MobileCash,65,65,0,
HH00122,2,2025-08-30,2025-08-30,MobileCash,65,65,0,
HH00122,3,2025-10-29,2025-11-06,MobileCash,65,65,0,
HH00122,4,2025-12-28,2026-01-09,MobileCash,65,65,0,
HH00123,1,2025-07-01,2025-07-05,PostBank,65,65,0,
HH00123,2,2025-08-30,2025-09-05,PostBank,65,65,0,
HH00123,3,2025-10-29,2025-10-29,PostBank,65,65,0,
HH00123,4,2025-12-28,2026-01-08,PostBank,65,65,0,
HH00124,1,2025-07-01,,MobileCash,0,0,0,
HH00124,2,2025-08-30,,MobileCash,0,0,0,
HH00124,3,2025-10-29,,MobileCash,0,0,0,
HH00124,4,2025-12-28,,MobileCash,0,0,0,
HH00125,1,2025-07-01,2025-07-02,LumoraPay,65,65,0,
HH00125,2,2025-08-30,2025-09-07,LumoraPay,65,65,0,
HH00125,3,2025-10-29,2025-10-29,LumoraPay,65,65,0,
HH00125,4,2025-12-28,2025-12-29,LumoraPay,65,65,0,
HH00126,1,2025-07-01,,LumoraPay,0,0,0,
HH00126,2,2025-08-30,,LumoraPay,0,0,0,
HH00126,3,2025-10-29,,LumoraPay,0,0,0,
HH00126,4,2025-12-28,,LumoraPay,0,0,0,
HH00127,1,2025-07-01,,LumoraPay,0,0,0,
HH00127,2,2025-08-30,,LumoraPay,0,0,0,
HH00127,3,2025-10-29,,LumoraPay,0,0,0,
HH00127,4,2025-12-28,,LumoraPay,0,0,0,
HH00128,1,2025-07-01,2025-07-04,LumoraPay,65,65,0,
HH00128,2,2025-08-30,2025-09-02,LumoraPay,65,65,0,
HH00128,3,2025-10-29,2025-11-04,LumoraPay,65,65,0,
HH00128,4,2025-12-28,2026-01-02,LumoraPay,65,65,0,
HH00129,1,2025-07-01,2025-07-04,MobileCash,65,65,0,
HH00129,2,2025-08-30,2025-09-06,MobileCash,65,65,0,
HH00129,3,2025-10-29,2025-11-05,MobileCash,65,65,0,
HH00129,4,2025-12-28,2026-01-12,MobileCash,65,65,0,
HH00130,1,2025-07-01,,LumoraPay,0,0,0,
HH00130,2,2025-08-30,,LumoraPay,0,0,0,
HH00130,3,2025-10-29,,LumoraPay,0,0,0,
HH00130,4,2025-12-28,,LumoraPay,0,0,0,
HH00131,1,2025-07-01,,MobileCash,0,0,0,
HH00131,2,2025-08-30,2025-09-04,MobileCash,0,65,0,
HH00131,3,2025-10-29,,MobileCash,0,0,0,
HH00131,4,2025-12-28,,MobileCash,0,0,0,
HH00132,1,2025-07-01,2025-07-02,LumoraPay,65,65,0,
HH00132,2,2025-08-30,2025-09-03,LumoraPay,65,65,0,
HH00132,3,2025-10-29,2025-10-30,LumoraPay,65,65,0,
HH00132,4,2025-12-28,2026-01-02,LumoraPay,65,65,0,
HH00133,1,2025-07-01,,MobileCash,0,0,0,
HH00133,2,2025-08-30,,MobileCash,0,0,0,
HH00133,3,2025-10-29,,MobileCash,0,0,0,
HH00133,4,2025-12-28,,MobileCash,0,0,0,
HH00134,1,2025-07-01,,PostBank,0,0,0,
HH00134,2,2025-08-30,,PostBank,0,0,0,
HH00134,3,2025-10-29,,PostBank,0,0,0,
HH00134,4,2025-12-28,,PostBank,0,0,0,
HH00135,1,2025-07-01,2025-07-04,LumoraPay,65,65,0,
HH00135,2,2025-08-30,2025-08-31,LumoraPay,65,65,0,
HH00135,3,2025-10-29,2025-11-04,LumoraPay,65,65,0,
HH00135,4,2025-12-28,2026-01-01,LumoraPay,65,65,0,
HH00136,1,2025-07-01,2025-07-09,MobileCash,65,65,0,
HH00136,2,2025-08-30,2025-09-03,MobileCash,65,65,0,
HH00136,3,2025-10-29,2025-11-02,MobileCash,65,65,0,
HH00136,4,2025-12-28,,MobileCash,65,0,1,provider outage
HH00137,1,2025-07-01,,MobileCash,0,0,0,
HH00137,2,2025-08-30,,MobileCash,0,0,0,
HH00137,3,2025-10-29,,MobileCash,0,0,0,
HH00137,4,2025-12-28,,MobileCash,0,0,0,
HH00138,1,2025-07-01,,PostBank,0,0,0,
HH00138,2,2025-08-30,,PostBank,0,0,0,
HH00138,3,2025-10-29,,PostBank,0,0,0,
HH00138,4,2025-12-28,,PostBank,0,0,0,
HH00139,1,2025-07-01,,PostBank,0,0,0,
HH00139,2,2025-08-30,,PostBank,0,0,0,
HH00139,3,2025-10-29,,PostBank,0,0,0,
HH00139,4,2025-12-28,,PostBank,0,0,0,
HH00140,1,2025-07-01,2025-07-12,LumoraPay,65,65,0,
HH00140,2,2025-08-30,,LumoraPay,65,0,1,provider outage
HH00140,3,2025-10-29,2025-10-30,LumoraPay,65,65,0,
HH00140,4,2025-12-28,2026-01-02,LumoraPay,65,65,0,
HH00141,1,2025-07-01,2025-07-09,LumoraPay,65,65,0,
HH00141,2,2025-08-30,2025-09-08,LumoraPay,65,65,0,
HH00141,3,2025-10-29,2025-11-13,LumoraPay,65,65,0,
HH00141,4,2025-12-28,2025-12-29,LumoraPay,65,65,0,
HH00142,1,2025-07-01,,PostBank,0,0,0,
HH00142,2,2025-08-30,,PostBank,0,0,0,
HH00142,3,2025-10-29,,PostBank,0,0,0,
HH00142,4,2025-12-28,,PostBank,0,0,0,
HH00143,1,2025-07-01,2025-07-04,PostBank,65,65,0,
HH00143,2,2025-08-30,2025-09-04,PostBank,65,65,0,
HH00143,3,2025-10-29,2025-11-04,PostBank,65,65,0,
HH00143,4,2025-12-28,,PostBank,65,0,1,missing national id
HH00144,1,2025-07-01,2025-07-04,LumoraPay,65,65,0,
HH00144,2,2025-08-30,2025-09-03,LumoraPay,65,65,0,
HH00144,3,2025-10-29,2025-11-02,LumoraPay,65,65,0,
HH00144,4,2025-12-28,2025-12-28,LumoraPay,65,65,0,
HH00145,1,2025-07-01,2025-07-07,LumoraPay,65,65,0,
HH00145,2,2025-08-30,2025-09-03,LumoraPay,65,65,0,
HH00145,3,2025-10-29,2025-11-03,LumoraPay,65,65,0,
HH00145,4,2025-12-28,2025-12-30,LumoraPay,65,65,0,
HH00146,1,2025-07-01,,LumoraPay,0,0,0,
HH00146,2,2025-08-30,,LumoraPay,0,0,0,
HH00146,3,2025-10-29,,LumoraPay,0,0,0,
HH00146,4,2025-12-28,,LumoraPay,0,0,0,
HH00147,1,2025-07-01,2025-07-01,MobileCash,65,65,0,
HH00147,2,2025-08-30,2025-09-13,MobileCash,65,65,0,
HH00147,3,2025-10-29,2025-11-15,MobileCash,65,65,0,
HH00147,4,2025-12-28,,MobileCash,65,0,1,inactive account
HH00148,1,2025-07-01,2025-07-02,MobileCash,65,65,0,
HH00148,2,2025-08-30,2025-09-05,MobileCash,65,65,0,
HH00148,3,2025-10-29,2025-11-03,MobileCash,65,65,0,
HH00148,4,2025-12-28,2026-01-05,MobileCash,65,65,0,
HH00149,1,2025-07-01,2025-07-04,MobileCash,65,65,0,
HH00149,2,2025-08-30,2025-08-31,MobileCash,65,65,0,
HH00149,3,2025-10-29,2025-11-05,MobileCash,65,65,0,
HH00149,4,2025-12-28,2025-12-29,MobileCash,65,65,0,
HH00150,1,2025-07-01,2025-07-11,MobileCash,65,65,0,
HH00150,2,2025-08-30,2025-09-02,MobileCash,65,65,0,
HH00150,3,2025-10-29,2025-11-03,MobileCash,65,65,0,
HH00150,4,2025-12-28,,MobileCash,65,0,1,missing national id
HH00151,1,2025-07-01,,MobileCash,0,0,0,
HH00151,2,2025-08-30,,MobileCash,0,0,0,
HH00151,3,2025-10-29,,MobileCash,0,0,0,
HH00151,4,2025-12-28,,MobileCash,0,0,0,
HH00152,1,2025-07-01,2025-07-03,LumoraPay,65,65,0,
HH00152,2,2025-08-30,2025-09-01,LumoraPay,65,65,0,
HH00152,3,2025-10-29,2025-11-06,LumoraPay,65,65,0,
HH00152,4,2025-12-28,2026-01-02,LumoraPay,65,65,0,
HH00153,1,2025-07-01,2025-07-08,LumoraPay,65,65,0,
HH00153,2,2025-08-30,2025-09-07,LumoraPay,65,65,0,
HH00153,3,2025-10-29,2025-11-03,LumoraPay,65,65,0,
HH00153,4,2025-12-28,2026-01-04,LumoraPay,65,65,0,
HH00154,1,2025-07-01,,LumoraPay,0,0,0,
HH00154,2,2025-08-30,,LumoraPay,0,0,0,
HH00154,3,2025-10-29,,LumoraPay,0,0,0,
HH00154,4,2025-12-28,,LumoraPay,0,0,0,
HH00155,1,2025-07-01,2025-07-05,LumoraPay,65,65,0,
HH00155,2,2025-08-30,2025-09-03,LumoraPay,65,65,0,
HH00155,3,2025-10-29,2025-11-05,LumoraPay,65,65,0,
HH00155,4,2025-12-28,2026-01-01,LumoraPay,65,65,0,
HH00156,1,2025-07-01,,PostBank,0,0,0,
HH00156,2,2025-08-30,,PostBank,0,0,0,
HH00156,3,2025-10-29,,PostBank,0,0,0,
HH00156,4,2025-12-28,,PostBank,0,0,0,
HH00157,1,2025-07-01,,LumoraPay,65,0,1,provider outage
HH00157,2,2025-08-30,2025-09-02,LumoraPay,65,65,0,
HH00157,3,2025-10-29,2025-11-13,LumoraPay,65,65,0,
HH00157,4,2025-12-28,2026-01-02,LumoraPay,65,65,0,
HH00158,1,2025-07-01,2025-07-01,LumoraPay,65,65,0,
HH00158,2,2025-08-30,2025-09-02,LumoraPay,65,65,0,
HH00158,3,2025-10-29,,LumoraPay,65,0,1,missing national id
HH00158,4,2025-12-28,2025-12-28,LumoraPay,65,65,0,
HH00159,1,2025-07-01,,PostBank,0,0,0,
HH00159,2,2025-08-30,,PostBank,0,0,0,
HH00159,3,2025-10-29,,PostBank,0,0,0,
HH00159,4,2025-12-28,,PostBank,0,0,0,
HH00160,1,2025-07-01,,MobileCash,0,0,0,
HH00160,2,2025-08-30,,MobileCash,0,0,0,
HH00160,3,2025-10-29,,MobileCash,0,0,0,
HH00160,4,2025-12-28,,MobileCash,0,0,0,
HH00161,1,2025-07-01,2025-07-09,PostBank,65,65,0,
HH00161,2,2025-08-30,2025-08-31,PostBank,65,65,0,
HH00161,3,2025-10-29,2025-10-30,PostBank,65,65,0,
HH00161,4,2025-12-28,2025-12-30,PostBank,65,65,0,
HH00162,1,2025-07-01,2025-07-03,LumoraPay,65,65,0,
HH00162,2,2025-08-30,2025-08-30,LumoraPay,65,65,0,
HH00162,3,2025-10-29,2025-11-02,LumoraPay,65,65,0,
HH00162,4,2025-12-28,2026-01-03,LumoraPay,65,65,0,
HH00163,1,2025-07-01,,LumoraPay,0,0,0,
HH00163,2,2025-08-30,,LumoraPay,0,0,0,
HH00163,3,2025-10-29,,LumoraPay,0,0,0,
HH00163,4,2025-12-28,,LumoraPay,0,0,0,
HH00164,1,2025-07-01,,PostBank,0,0,0,
HH00164,2,2025-08-30,,PostBank,0,0,0,
HH00164,3,2025-10-29,,PostBank,0,0,0,
HH00164,4,2025-12-28,,PostBank,0,0,0,
HH00165,1,2025-07-01,,PostBank,0,0,0,
HH00165,2,2025-08-30,,PostBank,0,0,0,
HH00165,3,2025-10-29,,PostBank,0,0,0,
HH00165,4,2025-12-28,,PostBank,0,0,0,
HH00166,1,2025-07-01,,LumoraPay,0,0,0,
HH00166,2,2025-08-30,,LumoraPay,0,0,0,
HH00166,3,2025-10-29,,LumoraPay,0,0,0,
HH00166,4,2025-12-28,,LumoraPay,0,0,0,
HH00167,1,2025-07-01,,LumoraPay,0,0,0,
HH00167,2,2025-08-30,,LumoraPay,0,0,0,
HH00167,3,2025-10-29,,LumoraPay,0,0,0,
HH00167,4,2025-12-28,,LumoraPay,0,0,0,
HH00168,1,2025-07-01,,LumoraPay,0,0,0,
HH00168,2,2025-08-30,,LumoraPay,0,0,0,
HH00168,3,2025-10-29,,LumoraPay,0,0,0,
HH00168,4,2025-12-28,,LumoraPay,0,0,0,
HH00169,1,2025-07-01,2025-07-03,PostBank,65,65,0,
HH00169,2,2025-08-30,2025-09-06,PostBank,65,65,0,
HH00169,3,2025-10-29,2025-11-08,PostBank,65,65,0,
HH00169,4,2025-12-28,2026-01-02,PostBank,65,65,0,
HH00170,1,2025-07-01,,MobileCash,0,0,0,
HH00170,2,2025-08-30,,MobileCash,0,0,0,
HH00170,3,2025-10-29,,MobileCash,0,0,0,
HH00170,4,2025-12-28,,MobileCash,0,0,0,
HH00171,1,2025-07-01,2025-07-01,LumoraPay,65,65,0,
HH00171,2,2025-08-30,2025-09-03,LumoraPay,65,65,0,
HH00171,3,2025-10-29,2025-11-05,LumoraPay,65,65,0,
HH00171,4,2025-12-28,2025-12-29,LumoraPay,65,65,0,
HH00172,1,2025-07-01,2025-07-08,LumoraPay,65,65,0,
HH00172,2,2025-08-30,2025-09-01,LumoraPay,65,65,0,
HH00172,3,2025-10-29,2025-11-01,LumoraPay,65,65,0,
HH00172,4,2025-12-28,2025-12-28,LumoraPay,65,65,0,
HH00173,1,2025-07-01,,PostBank,0,0,0,
HH00173,2,2025-08-30,,PostBank,0,0,0,
HH00173,3,2025-10-29,,PostBank,0,0,0,
HH00173,4,2025-12-28,,PostBank,0,0,0,
HH00174,1,2025-07-01,,LumoraPay,0,0,0,
HH00174,2,2025-08-30,,LumoraPay,0,0,0,
HH00174,3,2025-10-29,,LumoraPay,0,0,0,
HH00174,4,2025-12-28,,LumoraPay,0,0,0,
HH00175,1,2025-07-01,2025-07-06,LumoraPay,65,65,0,
HH00175,2,2025-08-30,2025-09-07,LumoraPay,65,65,0,
HH00175,3,2025-10-29,,LumoraPay,65,0,1,provider outage
HH00175,4,2025-12-28,2025-12-30,LumoraPay,65,65,0,
HH00176,1,2025-07-01,2025-07-11,MobileCash,65,65,0,
HH00176,2,2025-08-30,2025-09-04,MobileCash,65,65,0,
HH00176,3,2025-10-29,2025-11-02,MobileCash,65,65,0,
HH00176,4,2025-12-28,2025-12-31,MobileCash,65,65,0,
HH00177,1,2025-07-01,2025-07-02,LumoraPay,65,65,0,
HH00177,2,2025-08-30,2025-09-04,LumoraPay,65,65,0,
HH00177,3,2025-10-29,2025-11-10,LumoraPay,65,65,0,
HH00177,4,2025-12-28,2025-12-29,LumoraPay,65,65,0,
HH00178,1,2025-07-01,2025-07-08,MobileCash,65,65,0,
HH00178,2,2025-08-30,2025-09-04,MobileCash,65,65,0,
HH00178,3,2025-10-29,2025-11-03,MobileCash,65,65,0,
HH00178,4,2025-12-28,2026-01-11,MobileCash,65,65,0,
HH00179,1,2025-07-01,,MobileCash,0,0,0,
HH00179,2,2025-08-30,,MobileCash,0,0,0,
HH00179,3,2025-10-29,,MobileCash,0,0,0,
HH00179,4,2025-12-28,,MobileCash,0,0,0,
HH00180,1,2025-07-01,,MobileCash,0,0,0,
HH00180,2,2025-08-30,,MobileCash,0,0,0,
HH00180,3,2025-10-29,,MobileCash,0,0,0,
HH00180,4,2025-12-28,,MobileCash,0,0,0,
HH00181,1,2025-07-01,,LumoraPay,0,0,0,
HH00181,2,2025-08-30,,LumoraPay,0,0,0,
HH00181,3,2025-10-29,,LumoraPay,0,0,0,
HH00181,4,2025-12-28,,LumoraPay,0,0,0,
HH00182,1,2025-07-01,,MobileCash,0,0,0,
HH00182,2,2025-08-30,,MobileCash,0,0,0,
HH00182,3,2025-10-29,,MobileCash,0,0,0,
HH00182,4,2025-12-28,,MobileCash,0,0,0,
HH00183,1,2025-07-01,2025-07-01,LumoraPay,65,65,0,
HH00183,2,2025-08-30,2025-09-06,LumoraPay,65,65,0,
HH00183,3,2025-10-29,2025-11-04,LumoraPay,65,65,0,
HH00183,4,2025-12-28,2025-12-31,LumoraPay,65,65,0,
HH00184,1,2025-07-01,2025-07-10,PostBank,65,65,0,
HH00184,2,2025-08-30,2025-08-30,PostBank,65,65,0,
HH00184,3,2025-10-29,2025-11-03,PostBank,65,65,0,
HH00184,4,2025-12-28,2025-12-30,PostBank,65,65,0,
HH00185,1,2025-07-01,,LumoraPay,0,0,0,
HH00185,2,2025-08-30,,LumoraPay,0,0,0,
HH00185,3,2025-10-29,,LumoraPay,0,0,0,
HH00185,4,2025-12-28,,LumoraPay,0,0,0,
HH00186,1,2025-07-01,2025-07-03,LumoraPay,65,65,0,
HH00186,2,2025-08-30,2025-09-03,LumoraPay,65,65,0,
HH00186,3,2025-10-29,2025-11-01,LumoraPay,65,65,0,
HH00186,4,2025-12-28,2025-12-31,LumoraPay,65,65,0,
HH00187,1,2025-07-01,,PostBank,0,0,0,
HH00187,2,2025-08-30,,PostBank,0,0,0,
HH00187,3,2025-10-29,,PostBank,0,0,0,
HH00187,4,2025-12-28,,PostBank,0,0,0,
HH00188,1,2025-07-01,,LumoraPay,65,0,1,inactive account
HH00188,2,2025-08-30,2025-09-05,LumoraPay,65,65,0,
HH00188,3,2025-10-29,2025-11-10,LumoraPay,65,65,0,
HH00188,4,2025-12-28,2025-12-29,LumoraPay,65,65,0,
HH00189,1,2025-07-01,2025-07-07,LumoraPay,65,65,0,
HH00189,2,2025-08-30,2025-09-07,LumoraPay,65,65,0,
HH00189,3,2025-10-29,2025-11-04,LumoraPay,65,65,0,
HH00189,4,2025-12-28,2026-01-03,LumoraPay,65,65,0,
HH00190,1,2025-07-01,2025-07-13,LumoraPay,65,65,0,
HH00190,2,2025-08-30,2025-09-02,LumoraPay,65,65,0,
HH00190,3,2025-10-29,2025-11-02,LumoraPay,65,65,0,
HH00190,4,2025-12-28,,LumoraPay,65,0,1,inactive account
HH00191,1,2025-07-01,,LumoraPay,0,0,0,
HH00191,2,2025-08-30,,LumoraPay,0,0,0,
HH00191,3,2025-10-29,,LumoraPay,0,0,0,
HH00191,4,2025-12-28,,LumoraPay,0,0,0,
HH00192,1,2025-07-01,2025-07-05,MobileCash,65,65,0,
HH00192,2,2025-08-30,2025-09-01,MobileCash,65,65,0,
HH00192,3,2025-10-29,2025-11-08,MobileCash,65,65,0,
HH00192,4,2025-12-28,2026-01-10,MobileCash,65,65,0,
HH00193,1,2025-07-01,,MobileCash,0,0,0,
HH00193,2,2025-08-30,,MobileCash,0,0,0,
HH00193,3,2025-10-29,,MobileCash,0,0,0,
HH00193,4,2025-12-28,,MobileCash,0,0,0,
HH00194,1,2025-07-01,2025-07-07,MobileCash,65,65,0,
HH00194,2,2025-08-30,2025-09-01,MobileCash,65,65,0,
HH00194,3,2025-10-29,2025-11-05,MobileCash,65,65,0,
HH00194,4,2025-12-28,,MobileCash,65,0,1,provider outage
HH00195,1,2025-07-01,2025-07-10,MobileCash,65,65,0,
HH00195,2,2025-08-30,2025-08-31,MobileCash,65,65,0,
HH00195,3,2025-10-29,2025-11-01,MobileCash,65,65,0,
HH00195,4,2025-12-28,2025-12-29,MobileCash,65,65,0,
HH00196,1,2025-07-01,2025-07-12,MobileCash,65,65,0,
HH00196,2,2025-08-30,2025-09-01,MobileCash,65,65,0,
HH00196,3,2025-10-29,2025-11-06,MobileCash,65,65,0,
HH00196,4,2025-12-28,2025-12-29,MobileCash,65,65,0,
HH00197,1,2025-07-01,,PostBank,0,0,0,
HH00197,2,2025-08-30,,PostBank,0,0,0,
HH00197,3,2025-10-29,,PostBank,0,0,0,
HH00197,4,2025-12-28,,PostBank,0,0,0,
HH00198,1,2025-07-01,2025-07-10,LumoraPay,65,65,0,
HH00198,2,2025-08-30,2025-09-03,LumoraPay,65,65,0,
HH00198,3,2025-10-29,2025-11-04,LumoraPay,65,65,0,
HH00198,4,2025-12-28,2026-01-01,LumoraPay,65,65,0,
HH00199,1,2025-07-01,2025-07-01,PostBank,65,65,0,
HH00199,2,2025-08-30,2025-09-06,PostBank,65,65,0,
HH00199,3,2025-10-29,2025-11-03,PostBank,65,65,0,
HH00199,4,2025-12-28,2026-01-05,PostBank,65,65,0,
HH00200,1,2025-07-01,2025-07-06,MobileCash,65,65,0,
HH00200,2,2025-08-30,2025-09-11,MobileCash,65,65,0,
HH00200,3,2025-10-29,2025-10-30,MobileCash,65,55,0,
HH00200,4,2025-12-28,2026-01-13,MobileCash,65,65,0,
HH00201,1,2025-07-01,2025-07-07,LumoraPay,65,65,0,
HH00201,2,2025-08-30,2025-09-03,LumoraPay,65,65,0,
HH00201,3,2025-10-29,2025-11-04,LumoraPay,65,65,0,
HH00201,4,2025-12-28,2026-01-03,LumoraPay,65,65,0,
HH00202,1,2025-07-01,2025-07-04,PostBank,65,65,0,
HH00202,2,2025-08-30,2025-09-01,PostBank,65,65,0,
HH00202,3,2025-10-29,2025-11-02,PostBank,65,65,0,
HH00202,4,2025-12-28,2026-01-03,PostBank,65,65,0,
HH00203,1,2025-07-01,2025-07-02,MobileCash,65,65,0,
HH00203,2,2025-08-30,2025-09-08,MobileCash,65,65,0,
HH00203,3,2025-10-29,2025-11-03,MobileCash,65,65,0,
HH00203,4,2025-12-28,2026-01-10,MobileCash,65,65,0,
HH00204,1,2025-07-01,2025-07-03,LumoraPay,65,65,0,
HH00204,2,2025-08-30,2025-09-02,LumoraPay,65,65,0,
HH00204,3,2025-10-29,2025-11-04,LumoraPay,65,65,0,
HH00204,4,2025-12-28,2026-01-03,LumoraPay,65,65,0,
HH00205,1,2025-07-01,,MobileCash,0,0,0,
HH00205,2,2025-08-30,,MobileCash,0,0,0,
HH00205,3,2025-10-29,,MobileCash,0,0,0,
HH00205,4,2025-12-28,,MobileCash,0,0,0,
HH00206,1,2025-07-01,2025-07-06,MobileCash,65,65,0,
HH00206,2,2025-08-30,2025-09-03,MobileCash,65,65,0,
HH00206,3,2025-10-29,,MobileCash,65,0,1,missing national id
HH00206,4,2025-12-28,2026-01-15,MobileCash,65,65,0,
HH00207,1,2025-07-01,2025-07-04,PostBank,65,65,0,
HH00207,2,2025-08-30,2025-09-09,PostBank,65,65,0,
HH00207,3,2025-10-29,2025-11-12,PostBank,65,65,0,
HH00207,4,2025-12-28,2026-01-01,PostBank,65,65,0,
HH00208,1,2025-07-01,2025-07-07,MobileCash,65,65,0,
HH00208,2,2025-08-30,2025-09-08,MobileCash,65,65,0,
HH00208,3,2025-10-29,2025-11-06,MobileCash,65,65,0,
HH00208,4,2025-12-28,2025-12-31,MobileCash,65,65,0,
HH00209,1,2025-07-01,,PostBank,0,0,0,
HH00209,2,2025-08-30,,PostBank,0,0,0,
HH00209,3,2025-10-29,,PostBank,0,0,0,
HH00209,4,2025-12-28,,PostBank,0,0,0,
HH00210,1,2025-07-01,2025-07-02,PostBank,65,65,0,
HH00210,2,2025-08-30,2025-09-06,PostBank,65,65,0,
HH00210,3,2025-10-29,2025-11-03,PostBank,65,65,0,
HH00210,4,2025-12-28,,PostBank,65,0,1,missing national id
HH00211,1,2025-07-01,2025-07-02,PostBank,0,65,0,
HH00211,2,2025-08-30,,PostBank,0,0,0,
HH00211,3,2025-10-29,,PostBank,0,0,0,
HH00211,4,2025-12-28,,PostBank,0,0,0,
HH00212,1,2025-07-01,2025-07-04,LumoraPay,65,65,0,
HH00212,2,2025-08-30,2025-09-06,LumoraPay,65,65,0,
HH00212,3,2025-10-29,2025-10-29,LumoraPay,65,65,0,
HH00212,4,2025-12-28,2026-01-01,LumoraPay,65,65,0,
HH00213,1,2025-07-01,2025-07-13,MobileCash,65,65,0,
HH00213,2,2025-08-30,2025-09-17,MobileCash,65,65,0,
HH00213,3,2025-10-29,2025-11-14,MobileCash,65,65,0,
HH00213,4,2025-12-28,2026-01-12,MobileCash,65,65,0,
HH00214,1,2025-07-01,,LumoraPay,0,0,0,
HH00214,2,2025-08-30,,LumoraPay,0,0,0,
HH00214,3,2025-10-29,,LumoraPay,0,0,0,
HH00214,4,2025-12-28,,LumoraPay,0,0,0,
HH00215,1,2025-07-01,,LumoraPay,0,0,0,
HH00215,2,2025-08-30,,LumoraPay,0,0,0,
HH00215,3,2025-10-29,,LumoraPay,0,0,0,
HH00215,4,2025-12-28,,LumoraPay,0,0,0,
HH00216,1,2025-07-01,2025-07-06,PostBank,65,65,0,
HH00216,2,2025-08-30,2025-09-03,PostBank,65,65,0,
HH00216,3,2025-10-29,2025-10-29,PostBank,65,65,0,
HH00216,4,2025-12-28,2026-01-03,PostBank,65,65,0,
HH00217,1,2025-07-01,,PostBank,0,0,0,
HH00217,2,2025-08-30,,PostBank,0,0,0,
HH00217,3,2025-10-29,,PostBank,0,0,0,
HH00217,4,2025-12-28,,PostBank,0,0,0,
HH00218,1,2025-07-01,,MobileCash,65,0,1,provider outage
HH00218,2,2025-08-30,2025-09-04,MobileCash,65,65,0,
HH00218,3,2025-10-29,2025-11-11,MobileCash,65,55,0,
HH00218,4,2025-12-28,2026-01-08,MobileCash,65,65,0,
HH00219,1,2025-07-01,2025-07-06,MobileCash,65,65,0,
HH00219,2,2025-08-30,2025-09-09,MobileCash,65,65,0,
HH00219,3,2025-10-29,2025-10-30,MobileCash,65,65,0,
HH00219,4,2025-12-28,2026-01-16,MobileCash,65,65,0,
HH00220,1,2025-07-01,2025-07-10,MobileCash,65,65,0,
HH00220,2,2025-08-30,2025-09-03,MobileCash,65,65,0,
HH00220,3,2025-10-29,2025-11-01,MobileCash,65,65,0,
HH00220,4,2025-12-28,2026-01-02,MobileCash,65,65,0,
